Program,LogNumber,Station,Date,QA Type,Sample Type,Type,MatrixCode,SampleDepth,Filtered,Analysis,Parameter,Qualifier,Result,Units,Result Type,WaterShed
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177797,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,TKN,,0.66,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177797,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,0.15,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177797,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,TSS,<,5,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177797,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,Turbidity,,1.52,NTU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177797,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,NitrateNitriteNO3,,0.89,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,OrthoPhosphateP,,0.03,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,pH,,7.94,SU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,SpecCond,,50400,umhos/cm,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,TKN,,0.66,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,0.16,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,TSS,,12,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,Turbidity,,5.09,NTU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177798,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,S,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,NitrateNitriteNO3,,0.85,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,OrthoPhosphateP,,0.04,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,pH,,7.93,SU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,SpecCond,,51300,umhos/cm,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,TKN,,0.23,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,TotalPhosphorusPO4,,0.15,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,TSS,,15,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,Turbidity,,6.19,NTU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177799,UNBSDC,1/27/2011 11:10,NA,Grab,DT,SW,M,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,BactiMF,ENT,<,9,CFU/100 ml,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,BactiMF,FC,<,9,CFU/100 ml,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,BactiMF,TC,<,9,CFU/100 ml,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,NitrateNitriteNO3,,2,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,OrthoPhosphateP,,0.03,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,pH,,8.01,SU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,SpecCond,,46900,umhos/cm,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,TKN,,0.43,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,0.14,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,TSS,<,5,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,Turbidity,,2.16,NTU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177801,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,NitrateNitriteNO3,,1,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,OrthoPhosphateP,,0.04,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,pH,,7.97,SU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,SpecCond,,49800,umhos/cm,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,TKN,,0.46,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,0.18,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,TSS,,12,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,Turbidity,,7.59,NTU,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177802,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,S,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177803,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,B,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
"SAR Estuary/Wetlands Monitoring,TMDL Newport Bay",WR177803,UNBNSB,1/27/2011 12:05,NA,Grab,DT,SW,B,T,NUT,NitrateNitriteNO3,,0.92,mg/L,Chem,Newport Bay
